
(guest (name n1) (sex m) (hobby h1))
(guest (name n1) (sex m) (hobby h2))
(guest (name n1) (sex m) (hobby h3))
(guest (name n2) (sex f) (hobby h1))
(guest (name n2) (sex f) (hobby h2))
(guest (name n2) (sex f) (hobby h3))
(guest (name n3) (sex m) (hobby h1))
(guest (name n3) (sex m) (hobby h2))
(guest (name n4) (sex f) (hobby h1))
(guest (name n4) (sex f) (hobby h3))
(guest (name n4) (sex f) (hobby h2))
(guest (name n5) (sex m) (hobby h1))
(guest (name n5) (sex m) (hobby h2))
(guest (name n6) (sex f) (hobby h1))
(guest (name n6) (sex f) (hobby h2))
(guest (name n6) (sex f) (hobby h3))
(guest (name n7) (sex m) (hobby h1))
(guest (name n7) (sex m) (hobby h2))
(guest (name n7) (sex m) (hobby h3))
(guest (name n8) (sex f) (hobby h1))
(guest (name n8) (sex f) (hobby h3))
(guest (name n8) (sex f) (hobby h2))
(guest (name n9) (sex m) (hobby h1))
(guest (name n9) (sex m) (hobby h2))
(guest (name n9) (sex m) (hobby h3))
(guest (name n10) (sex f) (hobby h1))
(guest (name n10) (sex f) (hobby h2))
(guest (name n10) (sex f) (hobby h3))
(guest (name n11) (sex m) (hobby h1))
(guest (name n11) (sex m) (hobby h3))
(guest (name n11) (sex m) (hobby h2))
(guest (name n12) (sex f) (hobby h1))
(guest (name n12) (sex f) (hobby h3))
(guest (name n12) (sex f) (hobby h2))
(guest (name n13) (sex m) (hobby h1))
(guest (name n13) (sex m) (hobby h2))
(guest (name n14) (sex f) (hobby h1))
(guest (name n14) (sex f) (hobby h3))
(guest (name n15) (sex m) (hobby h1))
(guest (name n15) (sex m) (hobby h3))
(guest (name n16) (sex f) (hobby h1))
(guest (name n16) (sex f) (hobby h3))
(guest (name n108) (sex f) (hobby h1))
(guest (name n108) (sex f) (hobby h2))
(guest (name n108) (sex f) (hobby h3))
(guest (name n18) (sex f) (hobby h1))
(guest (name n18) (sex f) (hobby h2))
(guest (name n18) (sex f) (hobby h3))
(guest (name n251) (sex m) (hobby h1))
(guest (name n251) (sex m) (hobby h2))
(guest (name n20) (sex f) (hobby h1))
(guest (name n20) (sex f) (hobby h3))
(guest (name n21) (sex m) (hobby h1))
(guest (name n21) (sex m) (hobby h3))
(guest (name n21) (sex m) (hobby h2))
(guest (name n22) (sex f) (hobby h1))
(guest (name n22) (sex f) (hobby h3))
(guest (name n22) (sex f) (hobby h2))
(guest (name n23) (sex m) (hobby h1))
(guest (name n23) (sex m) (hobby h2))
(guest (name n24) (sex f) (hobby h1))
(guest (name n24) (sex f) (hobby h3))
(guest (name n25) (sex m) (hobby h1))
(guest (name n25) (sex m) (hobby h3))
(guest (name n110) (sex f) (hobby h2))
(guest (name n110) (sex f) (hobby h1))
(guest (name n110) (sex f) (hobby h3))
(guest (name n149) (sex m) (hobby h1))
(guest (name n149) (sex m) (hobby h3))
(guest (name n149) (sex m) (hobby h2))
(guest (name n28) (sex f) (hobby h1))
(guest (name n28) (sex f) (hobby h2))
(guest (name n28) (sex f) (hobby h3))
(guest (name n29) (sex m) (hobby h1))
(guest (name n29) (sex m) (hobby h3))
(guest (name n29) (sex m) (hobby h2))
(guest (name n30) (sex f) (hobby h1))
(guest (name n30) (sex f) (hobby h3))
(guest (name n30) (sex f) (hobby h2))
(guest (name n31) (sex m) (hobby h1))
(guest (name n31) (sex m) (hobby h2))
(guest (name n215) (sex m) (hobby h3))
(guest (name n215) (sex m) (hobby h1))
(guest (name n215) (sex m) (hobby h2))
(guest (name n33) (sex m) (hobby h1))
(guest (name n33) (sex m) (hobby h2))
(guest (name n34) (sex f) (hobby h1))
(guest (name n34) (sex f) (hobby h3))
(guest (name n34) (sex f) (hobby h2))
(guest (name n35) (sex m) (hobby h1))
(guest (name n35) (sex m) (hobby h3))
(guest (name n35) (sex m) (hobby h2))
(guest (name n36) (sex f) (hobby h1))
(guest (name n36) (sex f) (hobby h2))
(guest (name n37) (sex m) (hobby h1))
(guest (name n37) (sex m) (hobby h2))
(guest (name n38) (sex f) (hobby h1))
(guest (name n38) (sex f) (hobby h3))
(guest (name n39) (sex m) (hobby h1))
(guest (name n39) (sex m) (hobby h3))
(guest (name n40) (sex f) (hobby h1))
(guest (name n40) (sex f) (hobby h2))
(guest (name n40) (sex f) (hobby h3))
(guest (name n41) (sex m) (hobby h1))
(guest (name n41) (sex m) (hobby h2))
(guest (name n42) (sex f) (hobby h1))
(guest (name n42) (sex f) (hobby h3))
(guest (name n42) (sex f) (hobby h2))
(guest (name n43) (sex m) (hobby h1))
(guest (name n43) (sex m) (hobby h2))
(guest (name n43) (sex m) (hobby h3))
(guest (name n44) (sex f) (hobby h1))
(guest (name n44) (sex f) (hobby h3))
(guest (name n150) (sex f) (hobby h2))
(guest (name n150) (sex f) (hobby h1))
(guest (name n150) (sex f) (hobby h3))
(guest (name n46) (sex f) (hobby h1))
(guest (name n46) (sex f) (hobby h3))
(guest (name n47) (sex m) (hobby h1))
(guest (name n47) (sex m) (hobby h2))
(guest (name n47) (sex m) (hobby h3))
(guest (name n48) (sex f) (hobby h1))
(guest (name n48) (sex f) (hobby h3))
(guest (name n49) (sex m) (hobby h1))
(guest (name n49) (sex m) (hobby h3))
(guest (name n50) (sex f) (hobby h1))
(guest (name n50) (sex f) (hobby h2))
(guest (name n50) (sex f) (hobby h3))
(guest (name n51) (sex m) (hobby h1))
(guest (name n51) (sex m) (hobby h3))
(guest (name n51) (sex m) (hobby h2))
(guest (name n52) (sex f) (hobby h1))
(guest (name n52) (sex f) (hobby h2))
(guest (name n52) (sex f) (hobby h3))
(guest (name n53) (sex m) (hobby h1))
(guest (name n53) (sex m) (hobby h3))
(guest (name n154) (sex f) (hobby h1))
(guest (name n154) (sex f) (hobby h2))
(guest (name n154) (sex f) (hobby h3))
(guest (name n55) (sex m) (hobby h1))
(guest (name n55) (sex m) (hobby h3))
(guest (name n56) (sex f) (hobby h1))
(guest (name n56) (sex f) (hobby h3))
(guest (name n56) (sex f) (hobby h2))
(guest (name n57) (sex m) (hobby h1))
(guest (name n57) (sex m) (hobby h3))
(guest (name n58) (sex f) (hobby h1))
(guest (name n58) (sex f) (hobby h3))
(guest (name n59) (sex m) (hobby h1))
(guest (name n59) (sex m) (hobby h3))
(guest (name n60) (sex f) (hobby h1))
(guest (name n60) (sex f) (hobby h3))
(guest (name n60) (sex f) (hobby h2))
(guest (name n61) (sex m) (hobby h1))
(guest (name n61) (sex m) (hobby h3))
(guest (name n62) (sex f) (hobby h1))
(guest (name n62) (sex f) (hobby h3))
(guest (name n62) (sex f) (hobby h2))
(guest (name n63) (sex m) (hobby h1))
(guest (name n63) (sex m) (hobby h2))
(guest (name n63) (sex m) (hobby h3))
(guest (name n64) (sex f) (hobby h1))
(guest (name n64) (sex f) (hobby h2))
(guest (name n64) (sex f) (hobby h3))
(guest (name n65) (sex m) (hobby h1))
(guest (name n65) (sex m) (hobby h3))
(guest (name n66) (sex f) (hobby h1))
(guest (name n66) (sex f) (hobby h3))
(guest (name n67) (sex m) (hobby h1))
(guest (name n67) (sex m) (hobby h3))
(guest (name n68) (sex f) (hobby h1))
(guest (name n68) (sex f) (hobby h3))
(guest (name n69) (sex m) (hobby h1))
(guest (name n69) (sex m) (hobby h2))
(guest (name n69) (sex m) (hobby h3))
(guest (name n70) (sex f) (hobby h1))
(guest (name n70) (sex f) (hobby h2))
(guest (name n70) (sex f) (hobby h3))
(guest (name n71) (sex m) (hobby h1))
(guest (name n71) (sex m) (hobby h3))
(guest (name n72) (sex f) (hobby h1))
(guest (name n72) (sex f) (hobby h2))
(guest (name n72) (sex f) (hobby h3))
(guest (name n73) (sex m) (hobby h1))
(guest (name n73) (sex m) (hobby h2))
(guest (name n74) (sex f) (hobby h1))
(guest (name n74) (sex f) (hobby h3))
(guest (name n74) (sex f) (hobby h2))
(guest (name n75) (sex m) (hobby h1))
(guest (name n75) (sex m) (hobby h3))
(guest (name n75) (sex m) (hobby h2))
(guest (name n76) (sex f) (hobby h1))
(guest (name n76) (sex f) (hobby h2))
(guest (name n77) (sex m) (hobby h1))
(guest (name n77) (sex m) (hobby h3))
(guest (name n77) (sex m) (hobby h2))
(guest (name n78) (sex f) (hobby h1))
(guest (name n78) (sex f) (hobby h2))
(guest (name n78) (sex f) (hobby h3))
(guest (name n79) (sex m) (hobby h1))
(guest (name n79) (sex m) (hobby h2))
(guest (name n79) (sex m) (hobby h3))
(guest (name n80) (sex f) (hobby h1))
(guest (name n80) (sex f) (hobby h3))
(guest (name n81) (sex m) (hobby h1))
(guest (name n81) (sex m) (hobby h3))
(guest (name n81) (sex m) (hobby h2))
(guest (name n82) (sex f) (hobby h1))
(guest (name n82) (sex f) (hobby h2))
(guest (name n83) (sex m) (hobby h1))
(guest (name n83) (sex m) (hobby h2))
(guest (name n83) (sex m) (hobby h3))
(guest (name n84) (sex f) (hobby h1))
(guest (name n84) (sex f) (hobby h2))
(guest (name n84) (sex f) (hobby h3))
